ip,factory,phase,datacenter,room,row,col,side,is_pdu,name,has_data,protocol_status,status_code,enabled,message
,F12,P7,DC2,R2,M,46,R,0,F12P7DC2R2M46PR,0,0,0,0,
,F12,P7,DC2,R2,N,38,L,1,F12P7DC2R2N38PL,0,0,0,0,
,F12,P7,DC2,R2,N,38,R,1,F12P7DC2R2N38PR,0,0,0,0,
,F12,P7,DC2,R2,N,41,L,1,F12P7DC2R2N41PL,0,0,0,0,
,F12,P7,DC2,R2,N,41,R,1,F12P7DC2R2N41PR,0,0,0,0,
,F12,P7,DC2,R2,N,46,L,1,F12P7DC2R2N46PL,0,0,0,0,
,F12,P7,DC2,R2,N,46,R,1,F12P7DC2R2N46PR,0,0,0,0,
,F12,P7,DC2,R2,N,49,L,1,F12P7DC2R2N49PL,0,0,0,0,
,F12,P7,DC2,R2,N,49,R,1,F12P7DC2R2N49PR,0,0,0,0,
,F12,P7,DC2,R2,O,41,L,1,F12P7DC2R2O41PL,0,0,0,0,
,F12,P7,DC2,R2,O,41,R,1,F12P7DC2R2O41PR,0,0,0,0,
,F12,P7,DC2,R2,O,46,L,1,F12P7DC2R2O46PL,0,0,0,0,
,F12,P7,DC2,R2,O,46,R,1,F12P7DC2R2O46PR,0,0,0,0,
,F12,P7,DC2,R2,O,38,L,0,F12P7DC2R2O38PL,0,0,0,0,
,F12,P7,DC2,R2,O,49,L,0,F12P7DC2R2O49PL,0,0,0,0,
,F12,P7,DC2,R2,O,38,R,0,F12P7DC2R2O38PR,0,0,0,0,
,F12,P7,DC2,R2,O,49,R,0,F12P7DC2R2O49PR,0,0,0,0,
,F12,P7,DC2,R2,P,38,L,1,F12P7DC2R2P38PL,0,0,0,0,
,F12,P7,DC2,R2,P,38,R,1,F12P7DC2R2P38PR,0,0,0,0,
,F12,P7,DC2,R2,P,41,L,1,F12P7DC2R2P41PL,0,0,0,0,
,F12,P7,DC2,R2,P,41,R,1,F12P7DC2R2P41PR,0,0,0,0,
,F12,P7,DC2,R2,P,46,L,1,F12P7DC2R2P46PL,0,0,0,0,
,F12,P7,DC2,R2,P,46,R,1,F12P7DC2R2P46PR,0,0,0,0,
,F12,P7,DC2,R2,P,49,L,1,F12P7DC2R2P49PL,0,0,0,0,
,F12,P7,DC2,R2,P,49,R,1,F12P7DC2R2P49PR,0,0,0,0,
,F12,P7,DC2,R2,Q,38,L,1,F12P7DC2R2Q38PL,0,0,0,0,
,F12,P7,DC2,R2,Q,38,R,1,F12P7DC2R2Q38PR,0,0,0,0,
,F12,P7,DC2,R2,Q,46,L,1,F12P7DC2R2Q46PL,0,0,0,0,
,F12,P7,DC2,R2,Q,46,R,1,F12P7DC2R2Q46PR,0,0,0,0,
,F12,P7,DC2,R2,Q,49,L,1,F12P7DC2R2Q49PL,0,0,0,0,
,F12,P7,DC2,R2,Q,49,R,1,F12P7DC2R2Q49PR,0,0,0,0,
,F12,P7,DC2,R2,Q,41,L,0,F12P7DC2R2Q41PL,0,0,0,0,
,F12,P7,DC2,R2,Q,41,R,0,F12P7DC2R2Q41PR,0,0,0,0,
,F12,P7,DC2,R2,R,38,L,1,F12P7DC2R2R38PL,0,0,0,0,
,F12,P7,DC2,R2,R,38,R,1,F12P7DC2R2R38PR,0,0,0,0,
,F12,P7,DC2,R2,R,41,L,1,F12P7DC2R2R41PL,0,0,0,0,
,F12,P7,DC2,R2,R,41,R,1,F12P7DC2R2R41PR,0,0,0,0,
,F12,P7,DC2,R2,R,49,L,1,F12P7DC2R2R49PL,0,0,0,0,
,F12,P7,DC2,R2,R,49,R,1,F12P7DC2R2R49PR,0,0,0,0,
,F12,P7,DC2,R2,R,46,L,0,F12P7DC2R2R46PL,0,0,0,0,
,F12,P7,DC2,R2,R,46,R,0,F12P7DC2R2R46PR,0,0,0,0,
,F12,P7,DC2,R2,S,38,L,1,F12P7DC2R2S38PL,0,0,0,0,
,F12,P7,DC2,R2,S,38,R,1,F12P7DC2R2S38PR,0,0,0,0,
,F12,P7,DC2,R2,S,41,L,1,F12P7DC2R2S41PL,0,0,0,0,
,F12,P7,DC2,R2,S,41,R,1,F12P7DC2R2S41PR,0,0,0,0,
,F12,P7,DC2,R2,S,46,L,1,F12P7DC2R2S46PL,0,0,0,0,
,F12,P7,DC2,R2,S,46,R,1,F12P7DC2R2S46PR,0,0,0,0,
,F12,P7,DC2,R2,S,49,L,1,F12P7DC2R2S49PL,0,0,0,0,
,F12,P7,DC2,R2,S,49,R,1,F12P7DC2R2S49PR,0,0,0,0,
,F12,P7,DC2,R2,T,41,L,1,F12P7DC2R2T41PL,0,0,0,0,
,F12,P7,DC2,R2,T,41,R,1,F12P7DC2R2T41PR,0,0,0,0,
,F12,P7,DC2,R2,T,46,L,1,F12P7DC2R2T46PL,0,0,0,0,
,F12,P7,DC2,R2,T,46,R,1,F12P7DC2R2T46PR,0,0,0,0,
,F12,P7,DC2,R2,T,38,L,0,F12P7DC2R2T38PL,0,0,0,0,
,F12,P7,DC2,R2,T,49,L,0,F12P7DC2R2T49PL,0,0,0,0,
,F12,P7,DC2,R2,T,38,R,0,F12P7DC2R2T38PR,0,0,0,0,
,F12,P7,DC2,R2,T,49,R,0,F12P7DC2R2T49PR,0,0,0,0,
,F12,P7,DC2,R2,U,38,L,1,F12P7DC2R2U38PL,0,0,0,0,
,F12,P7,DC2,R2,U,38,R,1,F12P7DC2R2U38PR,0,0,0,0,
,F12,P7,DC2,R2,U,41,L,1,F12P7DC2R2U41PL,0,0,0,0,
,F12,P7,DC2,R2,U,41,R,1,F12P7DC2R2U41PR,0,0,0,0,
,F12,P7,DC2,R2,U,46,L,1,F12P7DC2R2U46PL,0,0,0,0,
,F12,P7,DC2,R2,U,46,R,1,F12P7DC2R2U46PR,0,0,0,0,
,F12,P7,DC2,R2,U,49,L,1,F12P7DC2R2U49PL,0,0,0,0,
,F12,P7,DC2,R2,U,49,R,1,F12P7DC2R2U49PR,0,0,0,0,
,F12,P7,DC2,R2,V,38,L,1,F12P7DC2R2V38PL,0,0,0,0,
,F12,P7,DC2,R2,V,38,R,1,F12P7DC2R2V38PR,0,0,0,0,
,F12,P7,DC2,R2,V,46,L,1,F12P7DC2R2V46PL,0,0,0,0,
,F12,P7,DC2,R2,V,46,R,1,F12P7DC2R2V46PR,0,0,0,0,
,F12,P7,DC2,R2,V,49,L,1,F12P7DC2R2V49PL,0,0,0,0,
,F12,P7,DC2,R2,V,49,R,1,F12P7DC2R2V49PR,0,0,0,0,
,F12,P7,DC2,R2,V,41,L,0,F12P7DC2R2V41PL,0,0,0,0,
,F12,P7,DC2,R2,V,41,R,0,F12P7DC2R2V41PR,0,0,0,0,
,F12,P7,DC2,R2,W,38,L,1,F12P7DC2R2W38PL,0,0,0,0,
,F12,P7,DC2,R2,W,38,R,1,F12P7DC2R2W38PR,0,0,0,0,
,F12,P7,DC2,R2,W,41,L,1,F12P7DC2R2W41PL,0,0,0,0,
,F12,P7,DC2,R2,W,41,R,1,F12P7DC2R2W41PR,0,0,0,0,
,F12,P7,DC2,R2,W,49,L,1,F12P7DC2R2W49PL,0,0,0,0,
,F12,P7,DC2,R2,W,49,R,1,F12P7DC2R2W49PR,0,0,0,0,
,F12,P7,DC2,R2,W,46,L,0,F12P7DC2R2W46PL,0,0,0,0,
,F12,P7,DC2,R2,W,46,R,0,F12P7DC2R2W46PR,0,0,0,0,
,F12,P7,DC2,R2,Y,41,L,1,F12P7DC2R2Y41PL,0,0,0,0,
,F12,P7,DC2,R2,Y,41,R,1,F12P7DC2R2Y41PR,0,0,0,0,
,F12,P7,DC2,R2,Y,46,L,1,F12P7DC2R2Y46PL,0,0,0,0,
,F12,P7,DC2,R2,Y,46,R,1,F12P7DC2R2Y46PR,0,0,0,0,
,F12,P7,DC2,R2,Y,38,L,0,F12P7DC2R2Y38PL,0,0,0,0,
,F12,P7,DC2,R2,Y,49,L,0,F12P7DC2R2Y49PL,0,0,0,0,
,F12,P7,DC2,R2,Y,38,R,0,F12P7DC2R2Y38PR,0,0,0,0,
,F12,P7,DC2,R2,Y,49,R,0,F12P7DC2R2Y49PR,0,0,0,0,
,F12,P7,DC2,R2,Z,38,L,1,F12P7DC2R2Z38PL,0,0,0,0,
,F12,P7,DC2,R2,Z,38,R,1,F12P7DC2R2Z38PR,0,0,0,0,
,F12,P7,DC2,R2,Z,46,L,1,F12P7DC2R2Z46PL,0,0,0,0,
,F12,P7,DC2,R2,Z,46,R,1,F12P7DC2R2Z46PR,0,0,0,0,
,F12,P7,DC2,R2,Z,49,L,1,F12P7DC2R2Z49PL,0,0,0,0,
,F12,P7,DC2,R2,Z,49,R,1,F12P7DC2R2Z49PR,0,0,0,0,
,F12,P7,DC2,R2,Z,41,L,0,F12P7DC2R2Z41PL,0,0,0,0,
,F12,P7,DC2,R2,Z,41,R,0,F12P7DC2R2Z41PR,0,0,0,0,
,F12,P7,DC2,R3,AA,19,L,1,F12P7DC2R3AA19PL,0,0,0,0,
,F12,P7,DC2,R3,AA,19,R,1,F12P7DC2R3AA19PR,0,0,0,0,
,F12,P7,DC2,R3,AA,22,L,1,F12P7DC2R3AA22PL,0,0,0,0,
,F12,P7,DC2,R3,AA,22,R,1,F12P7DC2R3AA22PR,0,0,0,0,
,F12,P7,DC2,R3,AA,27,L,1,F12P7DC2R3AA27PL,0,0,0,0,
,F12,P7,DC2,R3,AA,27,R,1,F12P7DC2R3AA27PR,0,0,0,0,
,F12,P7,DC2,R3,AA,30,L,1,F12P7DC2R3AA30PL,0,0,0,0,
,F12,P7,DC2,R3,AA,30,R,1,F12P7DC2R3AA30PR,0,0,0,0,
,F12,P7,DC2,R3,C,19,L,1,F12P7DC2R3C19PL,0,0,0,0,
,F12,P7,DC2,R3,C,19,R,1,F12P7DC2R3C19PR,0,0,0,0,
,F12,P7,DC2,R3,C,22,L,1,F12P7DC2R3C22PL,0,0,0,0,
,F12,P7,DC2,R3,C,22,R,1,F12P7DC2R3C22PR,0,0,0,0,
,F12,P7,DC2,R3,C,30,L,1,F12P7DC2R3C30PL,0,0,0,0,
,F12,P7,DC2,R3,C,30,R,1,F12P7DC2R3C30PR,0,0,0,0,
,F12,P7,DC2,R3,C,27,L,0,F12P7DC2R3C27PL,0,0,0,0,
,F12,P7,DC2,R3,C,27,R,0,F12P7DC2R3C27PR,0,0,0,0,
,F12,P7,DC2,R3,D,19,L,1,F12P7DC2R3D19PL,0,0,0,0,
,F12,P7,DC2,R3,D,19,R,1,F12P7DC2R3D19PR,0,0,0,0,
,F12,P7,DC2,R3,D,22,L,1,F12P7DC2R3D22PL,0,0,0,0,
,F12,P7,DC2,R3,D,22,R,1,F12P7DC2R3D22PR,0,0,0,0,
,F12,P7,DC2,R3,D,27,L,1,F12P7DC2R3D27PL,0,0,0,0,
,F12,P7,DC2,R3,D,27,R,1,F12P7DC2R3D27PR,0,0,0,0,
,F12,P7,DC2,R3,D,30,L,1,F12P7DC2R3D30PL,0,0,0,0,
,F12,P7,DC2,R3,D,30,R,1,F12P7DC2R3D30PR,0,0,0,0,
,F12,P7,DC2,R3,E,22,L,1,F12P7DC2R3E22PL,0,0,0,0,
,F12,P7,DC2,R3,E,22,R,1,F12P7DC2R3E22PR,0,0,0,0,
,F12,P7,DC2,R3,E,27,L,1,F12P7DC2R3E27PL,0,0,0,0,
,F12,P7,DC2,R3,E,27,R,1,F12P7DC2R3E27PR,0,0,0,0,
,F12,P7,DC2,R3,E,19,L,0,F12P7DC2R3E19PL,0,0,0,0,
,F12,P7,DC2,R3,E,30,L,0,F12P7DC2R3E30PL,0,0,0,0,
,F12,P7,DC2,R3,E,19,R,0,F12P7DC2R3E19PR,0,0,0,0,
,F12,P7,DC2,R3,E,30,R,0,F12P7DC2R3E30PR,0,0,0,0,
,F12,P7,DC2,R3,F,19,L,1,F12P7DC2R3F19PL,0,0,0,0,
,F12,P7,DC2,R3,F,19,R,1,F12P7DC2R3F19PR,0,0,0,0,
,F12,P7,DC2,R3,F,22,L,1,F12P7DC2R3F22PL,0,0,0,0,
,F12,P7,DC2,R3,F,22,R,1,F12P7DC2R3F22PR,0,0,0,0,
,F12,P7,DC2,R3,F,27,L,1,F12P7DC2R3F27PL,0,0,0,0,
,F12,P7,DC2,R3,F,27,R,1,F12P7DC2R3F27PR,0,0,0,0,
,F12,P7,DC2,R3,F,30,L,1,F12P7DC2R3F30PL,0,0,0,0,
,F12,P7,DC2,R3,F,30,R,1,F12P7DC2R3F30PR,0,0,0,0,
,F12,P7,DC2,R3,G,19,L,1,F12P7DC2R3G19PL,0,0,0,0,
,F12,P7,DC2,R3,G,19,R,1,F12P7DC2R3G19PR,0,0,0,0,
,F12,P7,DC2,R3,G,27,L,1,F12P7DC2R3G27PL,0,0,0,0,
,F12,P7,DC2,R3,G,27,R,1,F12P7DC2R3G27PR,0,0,0,0,
,F12,P7,DC2,R3,G,30,L,1,F12P7DC2R3G30PL,0,0,0,0,
,F12,P7,DC2,R3,G,30,R,1,F12P7DC2R3G30PR,0,0,0,0,
,F12,P7,DC2,R3,G,22,L,0,F12P7DC2R3G22PL,0,0,0,0,
,F12,P7,DC2,R3,G,22,R,0,F12P7DC2R3G22PR,0,0,0,0,
,F12,P7,DC2,R3,H,19,L,1,F12P7DC2R3H19PL,0,0,0,0,
,F12,P7,DC2,R3,H,19,R,1,F12P7DC2R3H19PR,0,0,0,0,
,F12,P7,DC2,R3,H,22,L,1,F12P7DC2R3H22PL,0,0,0,0,
,F12,P7,DC2,R3,H,22,R,1,F12P7DC2R3H22PR,0,0,0,0,
,F12,P7,DC2,R3,H,30,L,1,F12P7DC2R3H30PL,0,0,0,0,
,F12,P7,DC2,R3,H,30,R,1,F12P7DC2R3H30PR,0,0,0,0,
,F12,P7,DC2,R3,H,27,L,0,F12P7DC2R3H27PL,0,0,0,0,
,F12,P7,DC2,R3,H,27,R,0,F12P7DC2R3H27PR,0,0,0,0,
,F12,P7,DC2,R3,I,19,L,1,F12P7DC2R3I19PL,0,0,0,0,
,F12,P7,DC2,R3,I,19,R,1,F12P7DC2R3I19PR,0,0,0,0,
,F12,P7,DC2,R3,I,22,L,1,F12P7DC2R3I22PL,0,0,0,0,
,F12,P7,DC2,R3,I,22,R,1,F12P7DC2R3I22PR,0,0,0,0,
,F12,P7,DC2,R3,I,27,L,1,F12P7DC2R3I27PL,0,0,0,0,
,F12,P7,DC2,R3,I,27,R,1,F12P7DC2R3I27PR,0,0,0,0,
,F12,P7,DC2,R3,I,30,L,1,F12P7DC2R3I30PL,0,0,0,0,
,F12,P7,DC2,R3,I,30,R,1,F12P7DC2R3I30PR,0,0,0,0,
,F12,P7,DC2,R3,J,22,L,1,F12P7DC2R3J22PL,0,0,0,0,
,F12,P7,DC2,R3,J,22,R,1,F12P7DC2R3J22PR,0,0,0,0,
,F12,P7,DC2,R3,J,27,L,1,F12P7DC2R3J27PL,0,0,0,0,
,F12,P7,DC2,R3,J,27,R,1,F12P7DC2R3J27PR,0,0,0,0,
,F12,P7,DC2,R3,J,19,L,0,F12P7DC2R3J19PL,0,0,0,0,
,F12,P7,DC2,R3,J,30,L,0,F12P7DC2R3J30PL,0,0,0,0,
,F12,P7,DC2,R3,J,19,R,0,F12P7DC2R3J19PR,0,0,0,0,
,F12,P7,DC2,R3,J,30,R,0,F12P7DC2R3J30PR,0,0,0,0,
,F12,P7,DC2,R3,K,19,L,1,F12P7DC2R3K19PL,0,0,0,0,
,F12,P7,DC2,R3,K,19,R,1,F12P7DC2R3K19PR,0,0,0,0,
,F12,P7,DC2,R3,K,22,L,1,F12P7DC2R3K22PL,0,0,0,0,
,F12,P7,DC2,R3,K,22,R,1,F12P7DC2R3K22PR,0,0,0,0,
,F12,P7,DC2,R3,K,27,L,1,F12P7DC2R3K27PL,0,0,0,0,
,F12,P7,DC2,R3,K,27,R,1,F12P7DC2R3K27PR,0,0,0,0,
,F12,P7,DC2,R3,K,30,L,1,F12P7DC2R3K30PL,0,0,0,0,
,F12,P7,DC2,R3,K,30,R,1,F12P7DC2R3K30PR,0,0,0,0,
,F12,P7,DC2,R3,L,19,L,1,F12P7DC2R3L19PL,0,0,0,0,
,F12,P7,DC2,R3,L,19,R,1,F12P7DC2R3L19PR,0,0,0,0,
,F12,P7,DC2,R3,L,27,L,1,F12P7DC2R3L27PL,0,0,0,0,
,F12,P7,DC2,R3,L,27,R,1,F12P7DC2R3L27PR,0,0,0,0,
,F12,P7,DC2,R3,L,30,L,1,F12P7DC2R3L30PL,0,0,0,0,
,F12,P7,DC2,R3,L,30,R,1,F12P7DC2R3L30PR,0,0,0,0,
,F12,P7,DC2,R3,L,22,L,0,F12P7DC2R3L22PL,0,0,0,0,
,F12,P7,DC2,R3,L,22,R,0,F12P7DC2R3L22PR,0,0,0,0,
,F12,P7,DC2,R3,M,19,L,1,F12P7DC2R3M19PL,0,0,0,0,
,F12,P7,DC2,R3,M,19,R,1,F12P7DC2R3M19PR,0,0,0,0,
,F12,P7,DC2,R3,M,22,L,1,F12P7DC2R3M22PL,0,0,0,0,
,F12,P7,DC2,R3,M,22,R,1,F12P7DC2R3M22PR,0,0,0,0,
,F12,P7,DC2,R3,M,30,L,1,F12P7DC2R3M30PL,0,0,0,0,
,F12,P7,DC2,R3,M,30,R,1,F12P7DC2R3M30PR,0,0,0,0,
,F12,P7,DC2,R3,M,27,L,0,F12P7DC2R3M27PL,0,0,0,0,
,F12,P7,DC2,R3,M,27,R,0,F12P7DC2R3M27PR,0,0,0,0,
,F12,P7,DC2,R3,N,19,L,1,F12P7DC2R3N19PL,0,0,0,0,
,F12,P7,DC2,R3,N,19,R,1,F12P7DC2R3N19PR,0,0,0,0,
,F12,P7,DC2,R3,N,22,L,1,F12P7DC2R3N22PL,0,0,0,0,
,F12,P7,DC2,R3,N,22,R,1,F12P7DC2R3N22PR,0,0,0,0,
,F12,P7,DC2,R3,N,27,L,1,F12P7DC2R3N27PL,0,0,0,0,
,F12,P7,DC2,R3,N,27,R,1,F12P7DC2R3N27PR,0,0,0,0,
,F12,P7,DC2,R3,N,30,L,1,F12P7DC2R3N30PL,0,0,0,0,
,F12,P7,DC2,R3,N,30,R,1,F12P7DC2R3N30PR,0,0,0,0,
,F12,P7,DC2,R3,O,22,L,1,F12P7DC2R3O22PL,0,0,0,0,
,F12,P7,DC2,R3,O,22,R,1,F12P7DC2R3O22PR,0,0,0,0,
,F12,P7,DC2,R3,O,27,L,1,F12P7DC2R3O27PL,0,0,0,0,
,F12,P7,DC2,R3,O,27,R,1,F12P7DC2R3O27PR,0,0,0,0,
,F12,P7,DC2,R3,O,19,L,0,F12P7DC2R3O19PL,0,0,0,0,
,F12,P7,DC2,R3,O,30,L,0,F12P7DC2R3O30PL,0,0,0,0,
,F12,P7,DC2,R3,O,19,R,0,F12P7DC2R3O19PR,0,0,0,0,
,F12,P7,DC2,R3,O,30,R,0,F12P7DC2R3O30PR,0,0,0,0,
,F12,P7,DC2,R3,P,19,L,1,F12P7DC2R3P19PL,0,0,0,0,
,F12,P7,DC2,R3,P,19,R,1,F12P7DC2R3P19PR,0,0,0,0,
,F12,P7,DC2,R3,P,22,L,1,F12P7DC2R3P22PL,0,0,0,0,
,F12,P7,DC2,R3,P,22,R,1,F12P7DC2R3P22PR,0,0,0,0,
,F12,P7,DC2,R3,P,27,L,1,F12P7DC2R3P27PL,0,0,0,0,
,F12,P7,DC2,R3,P,27,R,1,F12P7DC2R3P27PR,0,0,0,0,
,F12,P7,DC2,R3,P,30,L,1,F12P7DC2R3P30PL,0,0,0,0,
,F12,P7,DC2,R3,P,30,R,1,F12P7DC2R3P30PR,0,0,0,0,
,F12,P7,DC2,R3,Q,19,L,1,F12P7DC2R3Q19PL,0,0,0,0,
,F12,P7,DC2,R3,Q,19,R,1,F12P7DC2R3Q19PR,0,0,0,0,
,F12,P7,DC2,R3,Q,27,L,1,F12P7DC2R3Q27PL,0,0,0,0,
,F12,P7,DC2,R3,Q,27,R,1,F12P7DC2R3Q27PR,0,0,0,0,
,F12,P7,DC2,R3,Q,30,L,1,F12P7DC2R3Q30PL,0,0,0,0,
,F12,P7,DC2,R3,Q,30,R,1,F12P7DC2R3Q30PR,0,0,0,0,
,F12,P7,DC2,R3,Q,22,L,0,F12P7DC2R3Q22PL,0,0,0,0,
,F12,P7,DC2,R3,Q,22,R,0,F12P7DC2R3Q22PR,0,0,0,0,
,F12,P7,DC2,R3,R,19,L,1,F12P7DC2R3R19PL,0,0,0,0,
,F12,P7,DC2,R3,R,19,R,1,F12P7DC2R3R19PR,0,0,0,0,
,F12,P7,DC2,R3,R,22,L,1,F12P7DC2R3R22PL,0,0,0,0,
,F12,P7,DC2,R3,R,22,R,1,F12P7DC2R3R22PR,0,0,0,0,
,F12,P7,DC2,R3,R,30,L,1,F12P7DC2R3R30PL,0,0,0,0,
,F12,P7,DC2,R3,R,30,R,1,F12P7DC2R3R30PR,0,0,0,0,
,F12,P7,DC2,R3,R,27,L,0,F12P7DC2R3R27PL,0,0,0,0,
,F12,P7,DC2,R3,R,27,R,0,F12P7DC2R3R27PR,0,0,0,0,
,F12,P7,DC2,R3,S,19,L,1,F12P7DC2R3S19PL,0,0,0,0,
,F12,P7,DC2,R3,S,19,R,1,F12P7DC2R3S19PR,0,0,0,0,
,F12,P7,DC2,R3,S,22,L,1,F12P7DC2R3S22PL,0,0,0,0,
,F12,P7,DC2,R3,S,22,R,1,F12P7DC2R3S22PR,0,0,0,0,
,F12,P7,DC2,R3,S,27,L,1,F12P7DC2R3S27PL,0,0,0,0,
,F12,P7,DC2,R3,S,27,R,1,F12P7DC2R3S27PR,0,0,0,0,
,F12,P7,DC2,R3,S,30,L,1,F12P7DC2R3S30PL,0,0,0,0,
,F12,P7,DC2,R3,S,30,R,1,F12P7DC2R3S30PR,0,0,0,0,
,F12,P7,DC2,R3,T,22,L,1,F12P7DC2R3T22PL,0,0,0,0,
,F12,P7,DC2,R3,T,22,R,1,F12P7DC2R3T22PR,0,0,0,0,
,F12,P7,DC2,R3,T,27,L,1,F12P7DC2R3T27PL,0,0,0,0,
,F12,P7,DC2,R3,T,27,R,1,F12P7DC2R3T27PR,0,0,0,0,
,F12,P7,DC2,R3,T,19,L,0,F12P7DC2R3T19PL,0,0,0,0,
,F12,P7,DC2,R3,T,30,L,0,F12P7DC2R3T30PL,0,0,0,0,
,F12,P7,DC2,R3,T,19,R,0,F12P7DC2R3T19PR,0,0,0,0,
,F12,P7,DC2,R3,T,30,R,0,F12P7DC2R3T30PR,0,0,0,0,
,F12,P7,DC2,R3,U,19,L,1,F12P7DC2R3U19PL,0,0,0,0,
,F12,P7,DC2,R3,U,19,R,1,F12P7DC2R3U19PR,0,0,0,0,
,F12,P7,DC2,R3,U,22,L,1,F12P7DC2R3U22PL,0,0,0,0,
,F12,P7,DC2,R3,U,22,R,1,F12P7DC2R3U22PR,0,0,0,0,
,F12,P7,DC2,R3,U,27,L,1,F12P7DC2R3U27PL,0,0,0,0,
,F12,P7,DC2,R3,U,27,R,1,F12P7DC2R3U27PR,0,0,0,0,
,F12,P7,DC2,R3,U,30,L,1,F12P7DC2R3U30PL,0,0,0,0,
,F12,P7,DC2,R3,U,30,R,1,F12P7DC2R3U30PR,0,0,0,0,
,F12,P7,DC2,R3,V,19,L,1,F12P7DC2R3V19PL,0,0,0,0,
,F12,P7,DC2,R3,V,19,R,1,F12P7DC2R3V19PR,0,0,0,0,
,F12,P7,DC2,R3,V,27,L,1,F12P7DC2R3V27PL,0,0,0,0,
,F12,P7,DC2,R3,V,27,R,1,F12P7DC2R3V27PR,0,0,0,0,
,F12,P7,DC2,R3,V,30,L,1,F12P7DC2R3V30PL,0,0,0,0,
,F12,P7,DC2,R3,V,30,R,1,F12P7DC2R3V30PR,0,0,0,0,
,F12,P7,DC2,R3,V,22,L,0,F12P7DC2R3V22PL,0,0,0,0,
,F12,P7,DC2,R3,V,22,R,0,F12P7DC2R3V22PR,0,0,0,0,
,F12,P7,DC2,R3,W,19,L,1,F12P7DC2R3W19PL,0,0,0,0,
,F12,P7,DC2,R3,W,19,R,1,F12P7DC2R3W19PR,0,0,0,0,
,F12,P7,DC2,R3,W,22,L,1,F12P7DC2R3W22PL,0,0,0,0,
,F12,P7,DC2,R3,W,22,R,1,F12P7DC2R3W22PR,0,0,0,0,
,F12,P7,DC2,R3,W,30,L,1,F12P7DC2R3W30PL,0,0,0,0,
,F12,P7,DC2,R3,W,30,R,1,F12P7DC2R3W30PR,0,0,0,0,
,F12,P7,DC2,R3,W,27,L,0,F12P7DC2R3W27PL,0,0,0,0,
,F12,P7,DC2,R3,W,27,R,0,F12P7DC2R3W27PR,0,0,0,0,
,F12,P7,DC2,R3,Y,22,L,1,F12P7DC2R3Y22PL,0,0,0,0,
,F12,P7,DC2,R3,Y,22,R,1,F12P7DC2R3Y22PR,0,0,0,0,
,F12,P7,DC2,R3,Y,27,L,1,F12P7DC2R3Y27PL,0,0,0,0,
,F12,P7,DC2,R3,Y,27,R,1,F12P7DC2R3Y27PR,0,0,0,0,
,F12,P7,DC2,R3,Y,19,L,0,F12P7DC2R3Y19PL,0,0,0,0,
,F12,P7,DC2,R3,Y,30,L,0,F12P7DC2R3Y30PL,0,0,0,0,
,F12,P7,DC2,R3,Y,19,R,0,F12P7DC2R3Y19PR,0,0,0,0,
,F12,P7,DC2,R3,Y,30,R,0,F12P7DC2R3Y30PR,0,0,0,0,
,F12,P7,DC2,R3,Z,19,L,1,F12P7DC2R3Z19PL,0,0,0,0,
,F12,P7,DC2,R3,Z,19,R,1,F12P7DC2R3Z19PR,0,0,0,0,
,F12,P7,DC2,R3,Z,27,L,1,F12P7DC2R3Z27PL,0,0,0,0,
,F12,P7,DC2,R3,Z,27,R,1,F12P7DC2R3Z27PR,0,0,0,0,
,F12,P7,DC2,R3,Z,30,L,1,F12P7DC2R3Z30PL,0,0,0,0,
,F12,P7,DC2,R3,Z,30,R,1,F12P7DC2R3Z30PR,0,0,0,0,
,F12,P7,DC2,R3,Z,22,L,0,F12P7DC2R3Z22PL,0,0,0,0,
,F12,P7,DC2,R3,Z,22,R,0,F12P7DC2R3Z22PR,0,0,0,0,
,F12,P7,DC2,R4,J,7,L,1,F12P7DC2R4J7PL,0,0,0,0,
,F12,P7,DC2,R4,J,7,R,1,F12P7DC2R4J7PR,0,0,0,0,
,F12,P7,DC2,R4,J,12,L,1,F12P7DC2R4J12PL,0,0,0,0,
,F12,P7,DC2,R4,J,12,R,1,F12P7DC2R4J12PR,0,0,0,0,
,F12,P7,DC2,R4,J,4,L,0,F12P7DC2R4J4PL,0,0,0,0,
,F12,P7,DC2,R4,J,4,R,0,F12P7DC2R4J4PR,0,0,0,0,
,F12,P7,DC2,R4,K,4,L,1,F12P7DC2R4K4PL,0,0,0,0,
,F12,P7,DC2,R4,K,4,R,1,F12P7DC2R4K4PR,0,0,0,0,
,F12,P7,DC2,R4,K,7,L,1,F12P7DC2R4K7PL,0,0,0,0,
,F12,P7,DC2,R4,K,7,R,1,F12P7DC2R4K7PR,0,0,0,0,
,F12,P7,DC2,R4,K,12,L,0,F12P7DC2R4K12PL,0,0,0,0,
,F12,P7,DC2,R4,K,12,R,0,F12P7DC2R4K12PR,0,0,0,0,
,F12,P7,DC2,R4,L,4,L,1,F12P7DC2R4L4PL,0,0,0,0,
,F12,P7,DC2,R4,L,4,R,1,F12P7DC2R4L4PR,0,0,0,0,
,F12,P7,DC2,R4,L,12,L,1,F12P7DC2R4L12PL,0,0,0,0,
,F12,P7,DC2,R4,L,12,R,1,F12P7DC2R4L12PR,0,0,0,0,
,F12,P7,DC2,R4,L,7,L,0,F12P7DC2R4L7PL,0,0,0,0,
,F12,P7,DC2,R4,L,7,R,0,F12P7DC2R4L7PR,0,0,0,0,
