ip,factory,phase,datacenter,room,row,col,side,is_pdu,name,has_data,protocol_status,status_code,enabled,message
,F12,P7,DC1,R0,L,27,L,1,F12P7DC1R0L27PL,0,0,0,0,
,F12,P7,DC1,R0,L,27,R,1,F12P7DC1R0L27PR,0,0,0,0,
,F12,P7,DC1,R0,L,30,L,1,F12P7DC1R0L30PL,0,0,0,0,
,F12,P7,DC1,R0,L,30,R,1,F12P7DC1R0L30PR,0,0,0,0,
,F12,P7,DC1,R0,M,27,L,1,F12P7DC1R0M27PL,0,0,0,0,
,F12,P7,DC1,R0,M,27,R,1,F12P7DC1R0M27PR,0,0,0,0,
,F12,P7,DC1,R0,M,30,L,1,F12P7DC1R0M30PL,0,0,0,0,
,F12,P7,DC1,R0,M,30,R,1,F12P7DC1R0M30PR,0,0,0,0,
,F12,P7,DC1,R0,N,27,L,1,F12P7DC1R0N27PL,0,0,0,0,
,F12,P7,DC1,R0,N,27,R,1,F12P7DC1R0N27PR,0,0,0,0,
,F12,P7,DC1,R0,N,30,L,1,F12P7DC1R0N30PL,0,0,0,0,
,F12,P7,DC1,R0,N,30,R,1,F12P7DC1R0N30PR,0,0,0,0,
,F12,P7,DC1,R1,C,102,L,1,F12P7DC1R1C102PL,0,0,0,0,
,F12,P7,DC1,R1,C,102,R,1,F12P7DC1R1C102PR,0,0,0,0,
,F12,P7,DC1,R1,C,107,L,1,F12P7DC1R1C107PL,0,0,0,0,
,F12,P7,DC1,R1,C,107,R,1,F12P7DC1R1C107PR,0,0,0,0,
,F12,P7,DC1,R1,C,99,L,1,F12P7DC1R1C99PL,0,0,0,0,
,F12,P7,DC1,R1,C,99,R,1,F12P7DC1R1C99PR,0,0,0,0,
,F12,P7,DC1,R1,D,107,L,1,F12P7DC1R1D107PL,0,0,0,0,
,F12,P7,DC1,R1,D,107,R,1,F12P7DC1R1D107PR,0,0,0,0,
,F12,P7,DC1,R1,D,99,L,1,F12P7DC1R1D99PL,0,0,0,0,
,F12,P7,DC1,R1,D,99,R,1,F12P7DC1R1D99PR,0,0,0,0,
,F12,P7,DC1,R1,D,102,L,0,F12P7DC1R1D102PL,0,0,0,0,
,F12,P7,DC1,R1,D,110,L,0,F12P7DC1R1D110PL,0,0,0,0,
,F12,P7,DC1,R1,D,102,R,0,F12P7DC1R1D102PR,0,0,0,0,
,F12,P7,DC1,R1,D,110,R,0,F12P7DC1R1D110PR,0,0,0,0,
,F12,P7,DC1,R1,E,102,L,1,F12P7DC1R1E102PL,0,0,0,0,
,F12,P7,DC1,R1,E,102,R,1,F12P7DC1R1E102PR,0,0,0,0,
,F12,P7,DC1,R1,E,110,L,1,F12P7DC1R1E110PL,0,0,0,0,
,F12,P7,DC1,R1,E,110,R,1,F12P7DC1R1E110PR,0,0,0,0,
,F12,P7,DC1,R1,E,107,L,0,F12P7DC1R1E107PL,0,0,0,0,
,F12,P7,DC1,R1,E,99,L,0,F12P7DC1R1E99PL,0,0,0,0,
,F12,P7,DC1,R1,E,107,R,0,F12P7DC1R1E107PR,0,0,0,0,
,F12,P7,DC1,R1,E,99,R,0,F12P7DC1R1E99PR,0,0,0,0,
,F12,P7,DC1,R1,F,102,L,1,F12P7DC1R1F102PL,0,0,0,0,
,F12,P7,DC1,R1,F,102,R,1,F12P7DC1R1F102PR,0,0,0,0,
,F12,P7,DC1,R1,F,107,L,1,F12P7DC1R1F107PL,0,0,0,0,
,F12,P7,DC1,R1,F,107,R,1,F12P7DC1R1F107PR,0,0,0,0,
,F12,P7,DC1,R1,F,110,L,1,F12P7DC1R1F110PL,0,0,0,0,
,F12,P7,DC1,R1,F,110,R,1,F12P7DC1R1F110PR,0,0,0,0,
,F12,P7,DC1,R1,F,99,L,1,F12P7DC1R1F99PL,0,0,0,0,
,F12,P7,DC1,R1,F,99,R,1,F12P7DC1R1F99PR,0,0,0,0,
,F12,P7,DC1,R1,G,107,L,1,F12P7DC1R1G107PL,0,0,0,0,
,F12,P7,DC1,R1,G,107,R,1,F12P7DC1R1G107PR,0,0,0,0,
,F12,P7,DC1,R1,G,99,L,1,F12P7DC1R1G99PL,0,0,0,0,
,F12,P7,DC1,R1,G,99,R,1,F12P7DC1R1G99PR,0,0,0,0,
,F12,P7,DC1,R1,G,102,L,0,F12P7DC1R1G102PL,0,0,0,0,
,F12,P7,DC1,R1,G,110,L,0,F12P7DC1R1G110PL,0,0,0,0,
,F12,P7,DC1,R1,G,102,R,0,F12P7DC1R1G102PR,0,0,0,0,
,F12,P7,DC1,R1,G,110,R,0,F12P7DC1R1G110PR,0,0,0,0,
,F12,P7,DC1,R1,H,102,L,1,F12P7DC1R1H102PL,0,0,0,0,
,F12,P7,DC1,R1,H,102,R,1,F12P7DC1R1H102PR,0,0,0,0,
,F12,P7,DC1,R1,H,107,L,1,F12P7DC1R1H107PL,0,0,0,0,
,F12,P7,DC1,R1,H,107,R,1,F12P7DC1R1H107PR,0,0,0,0,
,F12,P7,DC1,R1,H,110,L,1,F12P7DC1R1H110PL,0,0,0,0,
,F12,P7,DC1,R1,H,110,R,1,F12P7DC1R1H110PR,0,0,0,0,
,F12,P7,DC1,R1,H,99,L,1,F12P7DC1R1H99PL,0,0,0,0,
,F12,P7,DC1,R1,H,99,R,1,F12P7DC1R1H99PR,0,0,0,0,
,F12,P7,DC1,R1,I,102,L,1,F12P7DC1R1I102PL,0,0,0,0,
,F12,P7,DC1,R1,I,102,R,1,F12P7DC1R1I102PR,0,0,0,0,
,F12,P7,DC1,R1,I,110,L,1,F12P7DC1R1I110PL,0,0,0,0,
,F12,P7,DC1,R1,I,110,R,1,F12P7DC1R1I110PR,0,0,0,0,
,F12,P7,DC1,R1,I,107,L,0,F12P7DC1R1I107PL,0,0,0,0,
,F12,P7,DC1,R1,I,99,L,0,F12P7DC1R1I99PL,0,0,0,0,
,F12,P7,DC1,R1,I,107,R,0,F12P7DC1R1I107PR,0,0,0,0,
,F12,P7,DC1,R1,I,99,R,0,F12P7DC1R1I99PR,0,0,0,0,
,F12,P7,DC1,R1,J,102,L,1,F12P7DC1R1J102PL,0,0,0,0,
,F12,P7,DC1,R1,J,102,R,1,F12P7DC1R1J102PR,0,0,0,0,
,F12,P7,DC1,R1,J,107,L,1,F12P7DC1R1J107PL,0,0,0,0,
,F12,P7,DC1,R1,J,107,R,1,F12P7DC1R1J107PR,0,0,0,0,
,F12,P7,DC1,R1,J,110,L,1,F12P7DC1R1J110PL,0,0,0,0,
,F12,P7,DC1,R1,J,110,R,1,F12P7DC1R1J110PR,0,0,0,0,
,F12,P7,DC1,R1,J,99,L,1,F12P7DC1R1J99PL,0,0,0,0,
,F12,P7,DC1,R1,J,99,R,1,F12P7DC1R1J99PR,0,0,0,0,
,F12,P7,DC1,R1,K,107,L,1,F12P7DC1R1K107PL,0,0,0,0,
,F12,P7,DC1,R1,K,107,R,1,F12P7DC1R1K107PR,0,0,0,0,
,F12,P7,DC1,R1,K,99,L,1,F12P7DC1R1K99PL,0,0,0,0,
,F12,P7,DC1,R1,K,99,R,1,F12P7DC1R1K99PR,0,0,0,0,
,F12,P7,DC1,R1,K,102,L,0,F12P7DC1R1K102PL,0,0,0,0,
,F12,P7,DC1,R1,K,110,L,0,F12P7DC1R1K110PL,0,0,0,0,
,F12,P7,DC1,R1,K,102,R,0,F12P7DC1R1K102PR,0,0,0,0,
,F12,P7,DC1,R1,K,110,R,0,F12P7DC1R1K110PR,0,0,0,0,
,F12,P7,DC1,R1,L,102,L,1,F12P7DC1R1L102PL,0,0,0,0,
,F12,P7,DC1,R1,L,102,R,1,F12P7DC1R1L102PR,0,0,0,0,
,F12,P7,DC1,R1,L,107,L,1,F12P7DC1R1L107PL,0,0,0,0,
,F12,P7,DC1,R1,L,107,R,1,F12P7DC1R1L107PR,0,0,0,0,
,F12,P7,DC1,R1,L,110,L,1,F12P7DC1R1L110PL,0,0,0,0,
,F12,P7,DC1,R1,L,110,R,1,F12P7DC1R1L110PR,0,0,0,0,
,F12,P7,DC1,R1,L,99,L,1,F12P7DC1R1L99PL,0,0,0,0,
,F12,P7,DC1,R1,L,99,R,1,F12P7DC1R1L99PR,0,0,0,0,
,F12,P7,DC1,R1,M,102,L,1,F12P7DC1R1M102PL,0,0,0,0,
,F12,P7,DC1,R1,M,102,R,1,F12P7DC1R1M102PR,0,0,0,0,
,F12,P7,DC1,R1,M,110,L,1,F12P7DC1R1M110PL,0,0,0,0,
,F12,P7,DC1,R1,M,110,R,1,F12P7DC1R1M110PR,0,0,0,0,
,F12,P7,DC1,R1,M,107,L,0,F12P7DC1R1M107PL,0,0,0,0,
,F12,P7,DC1,R1,M,99,L,0,F12P7DC1R1M99PL,0,0,0,0,
,F12,P7,DC1,R1,M,107,R,0,F12P7DC1R1M107PR,0,0,0,0,
,F12,P7,DC1,R1,M,99,R,0,F12P7DC1R1M99PR,0,0,0,0,
,F12,P7,DC1,R1,N,107,L,1,F12P7DC1R1N107PL,0,0,0,0,
,F12,P7,DC1,R1,N,107,R,1,F12P7DC1R1N107PR,0,0,0,0,
,F12,P7,DC1,R1,N,99,L,1,F12P7DC1R1N99PL,0,0,0,0,
,F12,P7,DC1,R1,N,99,R,1,F12P7DC1R1N99PR,0,0,0,0,
,F12,P7,DC1,R1,N,102,L,0,F12P7DC1R1N102PL,0,0,0,0,
,F12,P7,DC1,R1,N,110,L,0,F12P7DC1R1N110PL,0,0,0,0,
,F12,P7,DC1,R1,N,102,R,0,F12P7DC1R1N102PR,0,0,0,0,
,F12,P7,DC1,R1,N,110,R,0,F12P7DC1R1N110PR,0,0,0,0,
,F12,P7,DC1,R1,O,102,L,1,F12P7DC1R1O102PL,0,0,0,0,
,F12,P7,DC1,R1,O,102,R,1,F12P7DC1R1O102PR,0,0,0,0,
,F12,P7,DC1,R1,O,107,L,1,F12P7DC1R1O107PL,0,0,0,0,
,F12,P7,DC1,R1,O,107,R,1,F12P7DC1R1O107PR,0,0,0,0,
,F12,P7,DC1,R1,O,99,L,1,F12P7DC1R1O99PL,0,0,0,0,
,F12,P7,DC1,R1,O,99,R,1,F12P7DC1R1O99PR,0,0,0,0,
,F12,P7,DC1,R1,R,102,L,1,F12P7DC1R1R102PL,0,0,0,0,
,F12,P7,DC1,R1,R,102,R,1,F12P7DC1R1R102PR,0,0,0,0,
,F12,P7,DC1,R1,R,107,L,1,F12P7DC1R1R107PL,0,0,0,0,
,F12,P7,DC1,R1,R,107,R,1,F12P7DC1R1R107PR,0,0,0,0,
,F12,P7,DC1,R1,R,110,L,1,F12P7DC1R1R110PL,0,0,0,0,
,F12,P7,DC1,R1,R,110,R,1,F12P7DC1R1R110PR,0,0,0,0,
,F12,P7,DC1,R1,R,99,L,1,F12P7DC1R1R99PL,0,0,0,0,
,F12,P7,DC1,R1,R,99,R,1,F12P7DC1R1R99PR,0,0,0,0,
,F12,P7,DC1,R1,S,107,L,1,F12P7DC1R1S107PL,0,0,0,0,
,F12,P7,DC1,R1,S,107,R,1,F12P7DC1R1S107PR,0,0,0,0,
,F12,P7,DC1,R1,S,99,L,1,F12P7DC1R1S99PL,0,0,0,0,
,F12,P7,DC1,R1,S,99,R,1,F12P7DC1R1S99PR,0,0,0,0,
,F12,P7,DC1,R1,S,102,L,0,F12P7DC1R1S102PL,0,0,0,0,
,F12,P7,DC1,R1,S,110,L,0,F12P7DC1R1S110PL,0,0,0,0,
,F12,P7,DC1,R1,S,102,R,0,F12P7DC1R1S102PR,0,0,0,0,
,F12,P7,DC1,R1,S,110,R,0,F12P7DC1R1S110PR,0,0,0,0,
,F12,P7,DC1,R1,T,102,L,1,F12P7DC1R1T102PL,0,0,0,0,
,F12,P7,DC1,R1,T,102,R,1,F12P7DC1R1T102PR,0,0,0,0,
,F12,P7,DC1,R1,T,110,L,1,F12P7DC1R1T110PL,0,0,0,0,
,F12,P7,DC1,R1,T,110,R,1,F12P7DC1R1T110PR,0,0,0,0,
,F12,P7,DC1,R1,T,107,L,0,F12P7DC1R1T107PL,0,0,0,0,
,F12,P7,DC1,R1,T,99,L,0,F12P7DC1R1T99PL,0,0,0,0,
,F12,P7,DC1,R1,T,107,R,0,F12P7DC1R1T107PR,0,0,0,0,
,F12,P7,DC1,R1,T,99,R,0,F12P7DC1R1T99PR,0,0,0,0,
,F12,P7,DC1,R1,U,102,L,1,F12P7DC1R1U102PL,0,0,0,0,
,F12,P7,DC1,R1,U,102,R,1,F12P7DC1R1U102PR,0,0,0,0,
,F12,P7,DC1,R1,U,107,L,1,F12P7DC1R1U107PL,0,0,0,0,
,F12,P7,DC1,R1,U,107,R,1,F12P7DC1R1U107PR,0,0,0,0,
,F12,P7,DC1,R1,U,110,L,1,F12P7DC1R1U110PL,0,0,0,0,
,F12,P7,DC1,R1,U,110,R,1,F12P7DC1R1U110PR,0,0,0,0,
,F12,P7,DC1,R1,U,99,L,1,F12P7DC1R1U99PL,0,0,0,0,
,F12,P7,DC1,R1,U,99,R,1,F12P7DC1R1U99PR,0,0,0,0,
,F12,P7,DC1,R1,V,107,L,1,F12P7DC1R1V107PL,0,0,0,0,
,F12,P7,DC1,R1,V,107,R,1,F12P7DC1R1V107PR,0,0,0,0,
,F12,P7,DC1,R1,V,99,L,1,F12P7DC1R1V99PL,0,0,0,0,
,F12,P7,DC1,R1,V,99,R,1,F12P7DC1R1V99PR,0,0,0,0,
,F12,P7,DC1,R1,V,102,L,0,F12P7DC1R1V102PL,0,0,0,0,
,F12,P7,DC1,R1,V,110,L,0,F12P7DC1R1V110PL,0,0,0,0,
,F12,P7,DC1,R1,V,102,R,0,F12P7DC1R1V102PR,0,0,0,0,
,F12,P7,DC1,R1,V,110,R,0,F12P7DC1R1V110PR,0,0,0,0,
,F12,P7,DC1,R1,W,102,L,1,F12P7DC1R1W102PL,0,0,0,0,
,F12,P7,DC1,R1,W,102,R,1,F12P7DC1R1W102PR,0,0,0,0,
,F12,P7,DC1,R1,W,107,L,1,F12P7DC1R1W107PL,0,0,0,0,
,F12,P7,DC1,R1,W,107,R,1,F12P7DC1R1W107PR,0,0,0,0,
,F12,P7,DC1,R1,W,110,L,1,F12P7DC1R1W110PL,0,0,0,0,
,F12,P7,DC1,R1,W,110,R,1,F12P7DC1R1W110PR,0,0,0,0,
,F12,P7,DC1,R1,W,99,L,1,F12P7DC1R1W99PL,0,0,0,0,
,F12,P7,DC1,R1,W,99,R,1,F12P7DC1R1W99PR,0,0,0,0,
,F12,P7,DC1,R1,Y,107,L,1,F12P7DC1R1Y107PL,0,0,0,0,
,F12,P7,DC1,R1,Y,107,R,1,F12P7DC1R1Y107PR,0,0,0,0,
,F12,P7,DC1,R1,Y,99,L,1,F12P7DC1R1Y99PL,0,0,0,0,
,F12,P7,DC1,R1,Y,99,R,1,F12P7DC1R1Y99PR,0,0,0,0,
,F12,P7,DC1,R1,Y,102,L,0,F12P7DC1R1Y102PL,0,0,0,0,
,F12,P7,DC1,R1,Y,110,L,0,F12P7DC1R1Y110PL,0,0,0,0,
,F12,P7,DC1,R1,Y,102,R,0,F12P7DC1R1Y102PR,0,0,0,0,
,F12,P7,DC1,R1,Y,110,R,0,F12P7DC1R1Y110PR,0,0,0,0,
,F12,P7,DC1,R1,Z,102,L,1,F12P7DC1R1Z102PL,0,0,0,0,
,F12,P7,DC1,R1,Z,102,R,1,F12P7DC1R1Z102PR,0,0,0,0,
,F12,P7,DC1,R1,Z,107,L,1,F12P7DC1R1Z107PL,0,0,0,0,
,F12,P7,DC1,R1,Z,107,R,1,F12P7DC1R1Z107PR,0,0,0,0,
,F12,P7,DC1,R1,Z,99,L,1,F12P7DC1R1Z99PL,0,0,0,0,
,F12,P7,DC1,R1,Z,99,R,1,F12P7DC1R1Z99PR,0,0,0,0,
,F12,P7,DC1,R2,C,83,L,1,F12P7DC1R2C83PL,0,0,0,0,
,F12,P7,DC1,R2,C,83,R,1,F12P7DC1R2C83PR,0,0,0,0,
,F12,P7,DC1,R2,C,86,L,1,F12P7DC1R2C86PL,0,0,0,0,
,F12,P7,DC1,R2,C,86,R,1,F12P7DC1R2C86PR,0,0,0,0,
,F12,P7,DC1,R2,C,91,L,1,F12P7DC1R2C91PL,0,0,0,0,
,F12,P7,DC1,R2,C,91,R,1,F12P7DC1R2C91PR,0,0,0,0,
,F12,P7,DC1,R2,C,94,L,1,F12P7DC1R2C94PL,0,0,0,0,
,F12,P7,DC1,R2,C,94,R,1,F12P7DC1R2C94PR,0,0,0,0,
,F12,P7,DC1,R2,D,83,L,1,F12P7DC1R2D83PL,0,0,0,0,
,F12,P7,DC1,R2,D,83,R,1,F12P7DC1R2D83PR,0,0,0,0,
,F12,P7,DC1,R2,D,91,L,1,F12P7DC1R2D91PL,0,0,0,0,
,F12,P7,DC1,R2,D,91,R,1,F12P7DC1R2D91PR,0,0,0,0,
,F12,P7,DC1,R2,D,86,L,0,F12P7DC1R2D86PL,0,0,0,0,
,F12,P7,DC1,R2,D,94,L,0,F12P7DC1R2D94PL,0,0,0,0,
,F12,P7,DC1,R2,D,86,R,0,F12P7DC1R2D86PR,0,0,0,0,
,F12,P7,DC1,R2,D,94,R,0,F12P7DC1R2D94PR,0,0,0,0,
,F12,P7,DC1,R2,E,86,L,1,F12P7DC1R2E86PL,0,0,0,0,
,F12,P7,DC1,R2,E,86,R,1,F12P7DC1R2E86PR,0,0,0,0,
,F12,P7,DC1,R2,E,94,L,1,F12P7DC1R2E94PL,0,0,0,0,
,F12,P7,DC1,R2,E,94,R,1,F12P7DC1R2E94PR,0,0,0,0,
,F12,P7,DC1,R2,E,83,L,0,F12P7DC1R2E83PL,0,0,0,0,
,F12,P7,DC1,R2,E,91,L,0,F12P7DC1R2E91PL,0,0,0,0,
,F12,P7,DC1,R2,E,83,R,0,F12P7DC1R2E83PR,0,0,0,0,
,F12,P7,DC1,R2,E,91,R,0,F12P7DC1R2E91PR,0,0,0,0,
,F12,P7,DC1,R2,F,83,L,1,F12P7DC1R2F83PL,0,0,0,0,
,F12,P7,DC1,R2,F,83,R,1,F12P7DC1R2F83PR,0,0,0,0,
,F12,P7,DC1,R2,F,86,L,1,F12P7DC1R2F86PL,0,0,0,0,
,F12,P7,DC1,R2,F,86,R,1,F12P7DC1R2F86PR,0,0,0,0,
,F12,P7,DC1,R2,F,91,L,1,F12P7DC1R2F91PL,0,0,0,0,
,F12,P7,DC1,R2,F,91,R,1,F12P7DC1R2F91PR,0,0,0,0,
,F12,P7,DC1,R2,F,94,L,1,F12P7DC1R2F94PL,0,0,0,0,
,F12,P7,DC1,R2,F,94,R,1,F12P7DC1R2F94PR,0,0,0,0,
,F12,P7,DC1,R2,G,83,L,1,F12P7DC1R2G83PL,0,0,0,0,
,F12,P7,DC1,R2,G,83,R,1,F12P7DC1R2G83PR,0,0,0,0,
,F12,P7,DC1,R2,G,91,L,1,F12P7DC1R2G91PL,0,0,0,0,
,F12,P7,DC1,R2,G,91,R,1,F12P7DC1R2G91PR,0,0,0,0,
,F12,P7,DC1,R2,G,86,L,0,F12P7DC1R2G86PL,0,0,0,0,
,F12,P7,DC1,R2,G,94,L,0,F12P7DC1R2G94PL,0,0,0,0,
,F12,P7,DC1,R2,G,86,R,0,F12P7DC1R2G86PR,0,0,0,0,
,F12,P7,DC1,R2,G,94,R,0,F12P7DC1R2G94PR,0,0,0,0,
,F12,P7,DC1,R2,H,83,L,1,F12P7DC1R2H83PL,0,0,0,0,
,F12,P7,DC1,R2,H,83,R,1,F12P7DC1R2H83PR,0,0,0,0,
,F12,P7,DC1,R2,H,86,L,1,F12P7DC1R2H86PL,0,0,0,0,
,F12,P7,DC1,R2,H,86,R,1,F12P7DC1R2H86PR,0,0,0,0,
,F12,P7,DC1,R2,H,91,L,1,F12P7DC1R2H91PL,0,0,0,0,
,F12,P7,DC1,R2,H,91,R,1,F12P7DC1R2H91PR,0,0,0,0,
,F12,P7,DC1,R2,H,94,L,1,F12P7DC1R2H94PL,0,0,0,0,
,F12,P7,DC1,R2,H,94,R,1,F12P7DC1R2H94PR,0,0,0,0,
,F12,P7,DC1,R2,I,86,L,1,F12P7DC1R2I86PL,0,0,0,0,
,F12,P7,DC1,R2,I,86,R,1,F12P7DC1R2I86PR,0,0,0,0,
,F12,P7,DC1,R2,I,94,L,1,F12P7DC1R2I94PL,0,0,0,0,
,F12,P7,DC1,R2,I,94,R,1,F12P7DC1R2I94PR,0,0,0,0,
,F12,P7,DC1,R2,I,83,L,0,F12P7DC1R2I83PL,0,0,0,0,
,F12,P7,DC1,R2,I,91,L,0,F12P7DC1R2I91PL,0,0,0,0,
,F12,P7,DC1,R2,I,83,R,0,F12P7DC1R2I83PR,0,0,0,0,
,F12,P7,DC1,R2,I,91,R,0,F12P7DC1R2I91PR,0,0,0,0,
,F12,P7,DC1,R2,J,83,L,1,F12P7DC1R2J83PL,0,0,0,0,
,F12,P7,DC1,R2,J,83,R,1,F12P7DC1R2J83PR,0,0,0,0,
,F12,P7,DC1,R2,J,86,L,1,F12P7DC1R2J86PL,0,0,0,0,
,F12,P7,DC1,R2,J,86,R,1,F12P7DC1R2J86PR,0,0,0,0,
,F12,P7,DC1,R2,J,91,L,1,F12P7DC1R2J91PL,0,0,0,0,
,F12,P7,DC1,R2,J,91,R,1,F12P7DC1R2J91PR,0,0,0,0,
,F12,P7,DC1,R2,J,94,L,1,F12P7DC1R2J94PL,0,0,0,0,
,F12,P7,DC1,R2,J,94,R,1,F12P7DC1R2J94PR,0,0,0,0,
,F12,P7,DC1,R2,K,83,L,1,F12P7DC1R2K83PL,0,0,0,0,
,F12,P7,DC1,R2,K,83,R,1,F12P7DC1R2K83PR,0,0,0,0,
,F12,P7,DC1,R2,K,91,L,1,F12P7DC1R2K91PL,0,0,0,0,
,F12,P7,DC1,R2,K,91,R,1,F12P7DC1R2K91PR,0,0,0,0,
,F12,P7,DC1,R2,K,86,L,0,F12P7DC1R2K86PL,0,0,0,0,
,F12,P7,DC1,R2,K,94,L,0,F12P7DC1R2K94PL,0,0,0,0,
,F12,P7,DC1,R2,K,86,R,0,F12P7DC1R2K86PR,0,0,0,0,
,F12,P7,DC1,R2,K,94,R,0,F12P7DC1R2K94PR,0,0,0,0,
,F12,P7,DC1,R2,L,83,L,1,F12P7DC1R2L83PL,0,0,0,0,
,F12,P7,DC1,R2,L,83,R,1,F12P7DC1R2L83PR,0,0,0,0,
,F12,P7,DC1,R2,L,86,L,1,F12P7DC1R2L86PL,0,0,0,0,
,F12,P7,DC1,R2,L,86,R,1,F12P7DC1R2L86PR,0,0,0,0,
,F12,P7,DC1,R2,L,91,L,1,F12P7DC1R2L91PL,0,0,0,0,
,F12,P7,DC1,R2,L,91,R,1,F12P7DC1R2L91PR,0,0,0,0,
,F12,P7,DC1,R2,L,94,L,1,F12P7DC1R2L94PL,0,0,0,0,
,F12,P7,DC1,R2,L,94,R,1,F12P7DC1R2L94PR,0,0,0,0,
,F12,P7,DC1,R2,M,86,L,1,F12P7DC1R2M86PL,0,0,0,0,
,F12,P7,DC1,R2,M,86,R,1,F12P7DC1R2M86PR,0,0,0,0,
,F12,P7,DC1,R2,M,94,L,1,F12P7DC1R2M94PL,0,0,0,0,
,F12,P7,DC1,R2,M,94,R,1,F12P7DC1R2M94PR,0,0,0,0,
,F12,P7,DC1,R2,M,83,L,0,F12P7DC1R2M83PL,0,0,0,0,
,F12,P7,DC1,R2,M,91,L,0,F12P7DC1R2M91PL,0,0,0,0,
,F12,P7,DC1,R2,M,83,R,0,F12P7DC1R2M83PR,0,0,0,0,
,F12,P7,DC1,R2,M,91,R,0,F12P7DC1R2M91PR,0,0,0,0,
,F12,P7,DC1,R2,N,83,L,1,F12P7DC1R2N83PL,0,0,0,0,
,F12,P7,DC1,R2,N,83,R,1,F12P7DC1R2N83PR,0,0,0,0,
,F12,P7,DC1,R2,N,91,L,1,F12P7DC1R2N91PL,0,0,0,0,
,F12,P7,DC1,R2,N,91,R,1,F12P7DC1R2N91PR,0,0,0,0,
,F12,P7,DC1,R2,N,86,L,0,F12P7DC1R2N86PL,0,0,0,0,
,F12,P7,DC1,R2,N,94,L,0,F12P7DC1R2N94PL,0,0,0,0,
,F12,P7,DC1,R2,N,86,R,0,F12P7DC1R2N86PR,0,0,0,0,
,F12,P7,DC1,R2,N,94,R,0,F12P7DC1R2N94PR,0,0,0,0,
,F12,P7,DC1,R2,O,83,L,1,F12P7DC1R2O83PL,0,0,0,0,
,F12,P7,DC1,R2,O,83,R,1,F12P7DC1R2O83PR,0,0,0,0,
,F12,P7,DC1,R2,O,86,L,1,F12P7DC1R2O86PL,0,0,0,0,
,F12,P7,DC1,R2,O,86,R,1,F12P7DC1R2O86PR,0,0,0,0,
,F12,P7,DC1,R2,O,91,L,1,F12P7DC1R2O91PL,0,0,0,0,
